dataset,classifier,pixel_index,row,col,n_selected_by_model
Original,logreg,2902,45,22,75
Original,logreg,2919,45,39,75
Original,logreg,2966,46,22,75
Original,logreg,2970,46,26,75
Original,logreg,2971,46,27,75
Original,logreg,2972,46,28,75
Original,logreg,2979,46,35,75
Original,logreg,2984,46,40,75
Original,logreg,2987,46,43,75
Original,logreg,3031,47,23,75
Original,logreg,3043,47,35,75
Original,logreg,3049,47,41,75
Original,logreg,3051,47,43,75
Original,logreg,3052,47,44,75
Original,logreg,3085,48,13,75
Original,logreg,3098,48,26,75
Original,logreg,3107,48,35,75
Original,logreg,3113,48,41,75
Original,logreg,3115,48,43,75
Original,logreg,3154,49,18,75
Original,logreg,3158,49,22,75
Original,logreg,3170,49,34,75
Original,logreg,3171,49,35,75
Original,logreg,3180,49,44,75
Original,logreg,3218,50,18,75
Original,logreg,3221,50,21,75
Original,logreg,3223,50,23,75
Original,logreg,3233,50,33,75
Original,logreg,3234,50,34,75
Original,logreg,3243,50,43,75
Original,logreg,3244,50,44,75
Original,logreg,3247,50,47,75
Original,logreg,3282,51,18,75
Original,logreg,3293,51,29,75
Original,logreg,3294,51,30,75
Original,logreg,3298,51,34,75
Original,logreg,3357,52,29,75
Original,logreg,3361,52,33,75
Original,logreg,3876,60,36,75
Original,svm,352,5,32,803
Original,svm,353,5,33,803
Original,svm,355,5,35,803
Original,svm,411,6,27,803
Original,svm,413,6,29,803
Original,svm,414,6,30,803
Original,svm,415,6,31,803
Original,svm,416,6,32,803
Original,svm,418,6,34,803
Original,svm,419,6,35,803
Original,svm,474,7,26,803
Original,svm,475,7,27,803
Original,svm,476,7,28,803
Original,svm,477,7,29,803
Original,svm,478,7,30,803
Original,svm,479,7,31,803
Original,svm,480,7,32,803
Original,svm,481,7,33,803
Original,svm,482,7,34,803
Original,svm,483,7,35,803
Original,svm,484,7,36,803
Original,svm,537,8,25,803
Original,svm,538,8,26,803
Original,svm,539,8,27,803
Original,svm,540,8,28,803
Original,svm,542,8,30,803
Original,svm,543,8,31,803
Original,svm,544,8,32,803
Original,svm,546,8,34,803
Original,svm,547,8,35,803
Original,svm,549,8,37,803
Original,svm,600,9,24,803
Original,svm,601,9,25,803
Original,svm,603,9,27,803
Original,svm,604,9,28,803
Original,svm,605,9,29,803
Original,svm,606,9,30,803
Original,svm,607,9,31,803
Original,svm,608,9,32,803
Original,svm,609,9,33,803
Original,svm,610,9,34,803
Original,svm,611,9,35,803
Original,svm,612,9,36,803
Original,svm,613,9,37,803
Original,svm,662,10,22,803
Original,svm,663,10,23,803
Original,svm,664,10,24,803
Original,svm,665,10,25,803
Original,svm,666,10,26,803
Original,svm,667,10,27,803
Original,svm,668,10,28,803
Original,svm,670,10,30,803
Original,svm,671,10,31,803
Original,svm,672,10,32,803
Original,svm,673,10,33,803
Original,svm,674,10,34,803
Original,svm,675,10,35,803
Original,svm,676,10,36,803
Original,svm,678,10,38,803
Original,svm,679,10,39,803
Original,svm,680,10,40,803
Original,svm,725,11,21,803
Original,svm,726,11,22,803
Original,svm,727,11,23,803
Original,svm,728,11,24,803
Original,svm,729,11,25,803
Original,svm,730,11,26,803
Original,svm,731,11,27,803
Original,svm,732,11,28,803
Original,svm,733,11,29,803
Original,svm,735,11,31,803
Original,svm,737,11,33,803
Original,svm,738,11,34,803
Original,svm,739,11,35,803
Original,svm,740,11,36,803
Original,svm,741,11,37,803
Original,svm,743,11,39,803
Original,svm,744,11,40,803
Original,svm,745,11,41,803
Original,svm,788,12,20,803
Original,svm,789,12,21,803
Original,svm,792,12,24,803
Original,svm,793,12,25,803
Original,svm,795,12,27,803
Original,svm,796,12,28,803
Original,svm,797,12,29,803
Original,svm,798,12,30,803
Original,svm,799,12,31,803
Original,svm,800,12,32,803
Original,svm,802,12,34,803
Original,svm,803,12,35,803
Original,svm,804,12,36,803
Original,svm,806,12,38,803
Original,svm,807,12,39,803
Original,svm,808,12,40,803
Original,svm,809,12,41,803
Original,svm,810,12,42,803
Original,svm,852,13,20,803
Original,svm,853,13,21,803
Original,svm,854,13,22,803
Original,svm,855,13,23,803
Original,svm,856,13,24,803
Original,svm,857,13,25,803
Original,svm,858,13,26,803
Original,svm,859,13,27,803
Original,svm,861,13,29,803
Original,svm,862,13,30,803
Original,svm,865,13,33,803
Original,svm,866,13,34,803
Original,svm,867,13,35,803
Original,svm,868,13,36,803
Original,svm,869,13,37,803
Original,svm,870,13,38,803
Original,svm,873,13,41,803
Original,svm,874,13,42,803
Original,svm,875,13,43,803
Original,svm,915,14,19,803
Original,svm,916,14,20,803
Original,svm,917,14,21,803
Original,svm,918,14,22,803
Original,svm,919,14,23,803
Original,svm,920,14,24,803
Original,svm,923,14,27,803
Original,svm,924,14,28,803
Original,svm,926,14,30,803
Original,svm,927,14,31,803
Original,svm,928,14,32,803
Original,svm,929,14,33,803
Original,svm,930,14,34,803
Original,svm,932,14,36,803
Original,svm,933,14,37,803
Original,svm,934,14,38,803
Original,svm,935,14,39,803
Original,svm,936,14,40,803
Original,svm,937,14,41,803
Original,svm,938,14,42,803
Original,svm,939,14,43,803
Original,svm,979,15,19,803
Original,svm,980,15,20,803
Original,svm,981,15,21,803
Original,svm,982,15,22,803
Original,svm,983,15,23,803
Original,svm,984,15,24,803
Original,svm,985,15,25,803
Original,svm,987,15,27,803
Original,svm,988,15,28,803
Original,svm,989,15,29,803
Original,svm,990,15,30,803
Original,svm,991,15,31,803
Original,svm,992,15,32,803
Original,svm,994,15,34,803
Original,svm,995,15,35,803
Original,svm,996,15,36,803
Original,svm,998,15,38,803
Original,svm,999,15,39,803
Original,svm,1002,15,42,803
Original,svm,1003,15,43,803
Original,svm,1004,15,44,803
Original,svm,1043,16,19,803
Original,svm,1044,16,20,803
Original,svm,1045,16,21,803
Original,svm,1046,16,22,803
Original,svm,1047,16,23,803
Original,svm,1048,16,24,803
Original,svm,1049,16,25,803
Original,svm,1050,16,26,803
Original,svm,1052,16,28,803
Original,svm,1054,16,30,803
Original,svm,1057,16,33,803
Original,svm,1058,16,34,803
Original,svm,1060,16,36,803
Original,svm,1061,16,37,803
Original,svm,1062,16,38,803
Original,svm,1064,16,40,803
Original,svm,1065,16,41,803
Original,svm,1067,16,43,803
Original,svm,1068,16,44,803
Original,svm,1107,17,19,803
Original,svm,1108,17,20,803
Original,svm,1110,17,22,803
Original,svm,1111,17,23,803
Original,svm,1112,17,24,803
Original,svm,1113,17,25,803
Original,svm,1116,17,28,803
Original,svm,1117,17,29,803
Original,svm,1118,17,30,803
Original,svm,1119,17,31,803
Original,svm,1120,17,32,803
Original,svm,1121,17,33,803
Original,svm,1124,17,36,803
Original,svm,1125,17,37,803
Original,svm,1126,17,38,803
Original,svm,1127,17,39,803
Original,svm,1128,17,40,803
Original,svm,1129,17,41,803
Original,svm,1130,17,42,803
Original,svm,1131,17,43,803
Original,svm,1132,17,44,803
Original,svm,1171,18,19,803
Original,svm,1172,18,20,803
Original,svm,1173,18,21,803
Original,svm,1174,18,22,803
Original,svm,1176,18,24,803
Original,svm,1177,18,25,803
Original,svm,1178,18,26,803
Original,svm,1179,18,27,803
Original,svm,1180,18,28,803
Original,svm,1183,18,31,803
Original,svm,1185,18,33,803
Original,svm,1186,18,34,803
Original,svm,1187,18,35,803
Original,svm,1188,18,36,803
Original,svm,1189,18,37,803
Original,svm,1190,18,38,803
Original,svm,1191,18,39,803
Original,svm,1192,18,40,803
Original,svm,1194,18,42,803
Original,svm,1195,18,43,803
Original,svm,1196,18,44,803
Original,svm,1235,19,19,803
Original,svm,1236,19,20,803
Original,svm,1237,19,21,803
Original,svm,1238,19,22,803
Original,svm,1239,19,23,803
Original,svm,1240,19,24,803
Original,svm,1241,19,25,803
Original,svm,1242,19,26,803
Original,svm,1243,19,27,803
Original,svm,1244,19,28,803
Original,svm,1245,19,29,803
Original,svm,1248,19,32,803
Original,svm,1249,19,33,803
Original,svm,1251,19,35,803
Original,svm,1252,19,36,803
Original,svm,1253,19,37,803
Original,svm,1254,19,38,803
Original,svm,1255,19,39,803
Original,svm,1257,19,41,803
Original,svm,1258,19,42,803
Original,svm,1259,19,43,803
Original,svm,1260,19,44,803
Original,svm,1299,20,19,803
Original,svm,1300,20,20,803
Original,svm,1301,20,21,803
Original,svm,1302,20,22,803
Original,svm,1303,20,23,803
Original,svm,1305,20,25,803
Original,svm,1307,20,27,803
Original,svm,1309,20,29,803
Original,svm,1311,20,31,803
Original,svm,1312,20,32,803
Original,svm,1314,20,34,803
Original,svm,1315,20,35,803
Original,svm,1317,20,37,803
Original,svm,1318,20,38,803
Original,svm,1319,20,39,803
Original,svm,1320,20,40,803
Original,svm,1321,20,41,803
Original,svm,1322,20,42,803
Original,svm,1323,20,43,803
Original,svm,1364,21,20,803
Original,svm,1365,21,21,803
Original,svm,1366,21,22,803
Original,svm,1369,21,25,803
Original,svm,1370,21,26,803
Original,svm,1371,21,27,803
Original,svm,1372,21,28,803
Original,svm,1373,21,29,803
Original,svm,1374,21,30,803
Original,svm,1376,21,32,803
Original,svm,1377,21,33,803
Original,svm,1379,21,35,803
Original,svm,1380,21,36,803
Original,svm,1383,21,39,803
Original,svm,1384,21,40,803
Original,svm,1385,21,41,803
Original,svm,1386,21,42,803
Original,svm,1387,21,43,803
Original,svm,1429,22,21,803
Original,svm,1430,22,22,803
Original,svm,1431,22,23,803
Original,svm,1432,22,24,803
Original,svm,1433,22,25,803
Original,svm,1434,22,26,803
Original,svm,1435,22,27,803
Original,svm,1436,22,28,803
Original,svm,1438,22,30,803
Original,svm,1441,22,33,803
Original,svm,1442,22,34,803
Original,svm,1443,22,35,803
Original,svm,1444,22,36,803
Original,svm,1445,22,37,803
Original,svm,1446,22,38,803
Original,svm,1447,22,39,803
Original,svm,1448,22,40,803
Original,svm,1449,22,41,803
Original,svm,1496,23,24,803
Original,svm,1498,23,26,803
Original,svm,1499,23,27,803
Original,svm,1500,23,28,803
Original,svm,1502,23,30,803
Original,svm,1503,23,31,803
Original,svm,1504,23,32,803
Original,svm,1505,23,33,803
Original,svm,1507,23,35,803
Original,svm,1508,23,36,803
Original,svm,1509,23,37,803
Original,svm,1510,23,38,803
Original,svm,1511,23,39,803
Original,svm,1561,24,25,803
Original,svm,1562,24,26,803
Original,svm,1563,24,27,803
Original,svm,1564,24,28,803
Original,svm,1565,24,29,803
Original,svm,1567,24,31,803
Original,svm,1568,24,32,803
Original,svm,1569,24,33,803
Original,svm,1571,24,35,803
Original,svm,1572,24,36,803
Original,svm,1573,24,37,803
Original,svm,1574,24,38,803
Original,svm,1628,25,28,803
Original,svm,1629,25,29,803
Original,svm,1630,25,30,803
Original,svm,1631,25,31,803
Original,svm,1633,25,33,803
Original,svm,1634,25,34,803
Original,svm,1635,25,35,803
Original,svm,1693,26,29,803
Original,svm,1694,26,30,803
Original,svm,1696,26,32,803
Original,svm,1749,27,21,803
Original,svm,1750,27,22,803
Original,svm,1751,27,23,803
Original,svm,1811,28,19,803
Original,svm,1812,28,20,803
Original,svm,1813,28,21,803
Original,svm,1814,28,22,803
Original,svm,1815,28,23,803
Original,svm,1832,28,40,803
Original,svm,1833,28,41,803
Original,svm,1834,28,42,803
Original,svm,1835,28,43,803
Original,svm,1876,29,20,803
Original,svm,1877,29,21,803
Original,svm,1878,29,22,803
Original,svm,1879,29,23,803
Original,svm,1880,29,24,803
Original,svm,1895,29,39,803
Original,svm,1896,29,40,803
Original,svm,1897,29,41,803
Original,svm,1898,29,42,803
Original,svm,2137,33,25,803
Original,svm,2138,33,26,803
Original,svm,2149,33,37,803
Original,svm,2150,33,38,803
Original,svm,2200,34,24,803
Original,svm,2201,34,25,803
Original,svm,2202,34,26,803
Original,svm,2213,34,37,803
Original,svm,2214,34,38,803
Original,svm,2264,35,24,803
Original,svm,2265,35,25,803
Original,svm,2266,35,26,803
Original,svm,2267,35,27,803
Original,svm,2276,35,36,803
Original,svm,2277,35,37,803
Original,svm,2278,35,38,803
Original,svm,2279,35,39,803
Original,svm,2329,36,25,803
Original,svm,2330,36,26,803
Original,svm,2331,36,27,803
Original,svm,2340,36,36,803
Original,svm,2341,36,37,803
Original,svm,2342,36,38,803
Original,svm,2393,37,25,803
Original,svm,2394,37,26,803
Original,svm,2395,37,27,803
Original,svm,2405,37,37,803
Original,svm,2527,39,31,803
Original,svm,2591,40,31,803
Original,svm,2592,40,32,803
Original,svm,2593,40,33,803
Original,svm,2653,41,29,803
Original,svm,2654,41,30,803
Original,svm,2655,41,31,803
Original,svm,2656,41,32,803
Original,svm,2657,41,33,803
Original,svm,2658,41,34,803
Original,svm,2716,42,28,803
Original,svm,2717,42,29,803
Original,svm,2718,42,30,803
Original,svm,2719,42,31,803
Original,svm,2721,42,33,803
Original,svm,2722,42,34,803
Original,svm,2723,42,35,803
Original,svm,2724,42,36,803
Original,svm,2775,43,23,803
Original,svm,2776,43,24,803
Original,svm,2777,43,25,803
Original,svm,2778,43,26,803
Original,svm,2779,43,27,803
Original,svm,2780,43,28,803
Original,svm,2782,43,30,803
Original,svm,2783,43,31,803
Original,svm,2785,43,33,803
Original,svm,2786,43,34,803
Original,svm,2787,43,35,803
Original,svm,2788,43,36,803
Original,svm,2789,43,37,803
Original,svm,2790,43,38,803
Original,svm,2791,43,39,803
Original,svm,2792,43,40,803
Original,svm,2793,43,41,803
Original,svm,2794,43,42,803
Original,svm,2795,43,43,803
Original,svm,2835,44,19,803
Original,svm,2836,44,20,803
Original,svm,2837,44,21,803
Original,svm,2838,44,22,803
Original,svm,2839,44,23,803
Original,svm,2841,44,25,803
Original,svm,2842,44,26,803
Original,svm,2845,44,29,803
Original,svm,2846,44,30,803
Original,svm,2847,44,31,803
Original,svm,2848,44,32,803
Original,svm,2849,44,33,803
Original,svm,2852,44,36,803
Original,svm,2854,44,38,803
Original,svm,2855,44,39,803
Original,svm,2856,44,40,803
Original,svm,2857,44,41,803
Original,svm,2858,44,42,803
Original,svm,2859,44,43,803
Original,svm,2860,44,44,803
Original,svm,2862,44,46,803
Original,svm,2896,45,16,803
Original,svm,2897,45,17,803
Original,svm,2898,45,18,803
Original,svm,2899,45,19,803
Original,svm,2900,45,20,803
Original,svm,2901,45,21,803
Original,svm,2902,45,22,803
Original,svm,2903,45,23,803
Original,svm,2904,45,24,803
Original,svm,2905,45,25,803
Original,svm,2906,45,26,803
Original,svm,2907,45,27,803
Original,svm,2908,45,28,803
Original,svm,2909,45,29,803
Original,svm,2912,45,32,803
Original,svm,2913,45,33,803
Original,svm,2915,45,35,803
Original,svm,2917,45,37,803
Original,svm,2918,45,38,803
Original,svm,2919,45,39,803
Original,svm,2920,45,40,803
Original,svm,2923,45,43,803
Original,svm,2924,45,44,803
Original,svm,2925,45,45,803
Original,svm,2926,45,46,803
Original,svm,2927,45,47,803
Original,svm,2959,46,15,803
Original,svm,2960,46,16,803
Original,svm,2961,46,17,803
Original,svm,2962,46,18,803
Original,svm,2963,46,19,803
Original,svm,2964,46,20,803
Original,svm,2965,46,21,803
Original,svm,2966,46,22,803
Original,svm,2967,46,23,803
Original,svm,2968,46,24,803
Original,svm,2969,46,25,803
Original,svm,2970,46,26,803
Original,svm,2971,46,27,803
Original,svm,2972,46,28,803
Original,svm,2973,46,29,803
Original,svm,2974,46,30,803
Original,svm,2975,46,31,803
Original,svm,2977,46,33,803
Original,svm,2979,46,35,803
Original,svm,2980,46,36,803
Original,svm,2981,46,37,803
Original,svm,2982,46,38,803
Original,svm,2983,46,39,803
Original,svm,2984,46,40,803
Original,svm,2985,46,41,803
Original,svm,2986,46,42,803
Original,svm,2987,46,43,803
Original,svm,2988,46,44,803
Original,svm,2990,46,46,803
Original,svm,2991,46,47,803
Original,svm,2992,46,48,803
Original,svm,3022,47,14,803
Original,svm,3023,47,15,803
Original,svm,3024,47,16,803
Original,svm,3025,47,17,803
Original,svm,3026,47,18,803
Original,svm,3027,47,19,803
Original,svm,3028,47,20,803
Original,svm,3029,47,21,803
Original,svm,3034,47,26,803
Original,svm,3035,47,27,803
Original,svm,3036,47,28,803
Original,svm,3038,47,30,803
Original,svm,3039,47,31,803
Original,svm,3040,47,32,803
Original,svm,3041,47,33,803
Original,svm,3042,47,34,803
Original,svm,3043,47,35,803
Original,svm,3044,47,36,803
Original,svm,3045,47,37,803
Original,svm,3046,47,38,803
Original,svm,3048,47,40,803
Original,svm,3050,47,42,803
Original,svm,3052,47,44,803
Original,svm,3054,47,46,803
Original,svm,3055,47,47,803
Original,svm,3056,47,48,803
Original,svm,3057,47,49,803
Original,svm,3085,48,13,803
Original,svm,3086,48,14,803
Original,svm,3087,48,15,803
Original,svm,3088,48,16,803
Original,svm,3090,48,18,803
Original,svm,3092,48,20,803
Original,svm,3093,48,21,803
Original,svm,3094,48,22,803
Original,svm,3095,48,23,803
Original,svm,3097,48,25,803
Original,svm,3098,48,26,803
Original,svm,3099,48,27,803
Original,svm,3100,48,28,803
Original,svm,3101,48,29,803
Original,svm,3102,48,30,803
Original,svm,3103,48,31,803
Original,svm,3105,48,33,803
Original,svm,3106,48,34,803
Original,svm,3108,48,36,803
Original,svm,3109,48,37,803
Original,svm,3111,48,39,803
Original,svm,3113,48,41,803
Original,svm,3114,48,42,803
Original,svm,3115,48,43,803
Original,svm,3116,48,44,803
Original,svm,3119,48,47,803
Original,svm,3120,48,48,803
Original,svm,3121,48,49,803
Original,svm,3150,49,14,803
Original,svm,3151,49,15,803
Original,svm,3152,49,16,803
Original,svm,3153,49,17,803
Original,svm,3154,49,18,803
Original,svm,3155,49,19,803
Original,svm,3156,49,20,803
Original,svm,3157,49,21,803
Original,svm,3159,49,23,803
Original,svm,3160,49,24,803
Original,svm,3161,49,25,803
Original,svm,3163,49,27,803
Original,svm,3164,49,28,803
Original,svm,3166,49,30,803
Original,svm,3167,49,31,803
Original,svm,3168,49,32,803
Original,svm,3169,49,33,803
Original,svm,3170,49,34,803
Original,svm,3171,49,35,803
Original,svm,3172,49,36,803
Original,svm,3173,49,37,803
Original,svm,3174,49,38,803
Original,svm,3176,49,40,803
Original,svm,3178,49,42,803
Original,svm,3179,49,43,803
Original,svm,3183,49,47,803
Original,svm,3184,49,48,803
Original,svm,3215,50,15,803
Original,svm,3217,50,17,803
Original,svm,3219,50,19,803
Original,svm,3221,50,21,803
Original,svm,3223,50,23,803
Original,svm,3224,50,24,803
Original,svm,3226,50,26,803
Original,svm,3227,50,27,803
Original,svm,3228,50,28,803
Original,svm,3229,50,29,803
Original,svm,3231,50,31,803
Original,svm,3233,50,33,803
Original,svm,3234,50,34,803
Original,svm,3236,50,36,803
Original,svm,3237,50,37,803
Original,svm,3238,50,38,803
Original,svm,3239,50,39,803
Original,svm,3240,50,40,803
Original,svm,3241,50,41,803
Original,svm,3242,50,42,803
Original,svm,3243,50,43,803
Original,svm,3244,50,44,803
Original,svm,3245,50,45,803
Original,svm,3246,50,46,803
Original,svm,3247,50,47,803
Original,svm,3248,50,48,803
Original,svm,3278,51,14,803
Original,svm,3279,51,15,803
Original,svm,3280,51,16,803
Original,svm,3281,51,17,803
Original,svm,3282,51,18,803
Original,svm,3283,51,19,803
Original,svm,3284,51,20,803
Original,svm,3285,51,21,803
Original,svm,3286,51,22,803
Original,svm,3287,51,23,803
Original,svm,3289,51,25,803
Original,svm,3290,51,26,803
Original,svm,3291,51,27,803
Original,svm,3293,51,29,803
Original,svm,3294,51,30,803
Original,svm,3295,51,31,803
Original,svm,3296,51,32,803
Original,svm,3297,51,33,803
Original,svm,3298,51,34,803
Original,svm,3299,51,35,803
Original,svm,3300,51,36,803
Original,svm,3301,51,37,803
Original,svm,3302,51,38,803
Original,svm,3303,51,39,803
Original,svm,3304,51,40,803
Original,svm,3305,51,41,803
Original,svm,3306,51,42,803
Original,svm,3307,51,43,803
Original,svm,3308,51,44,803
Original,svm,3310,51,46,803
Original,svm,3311,51,47,803
Original,svm,3312,51,48,803
Original,svm,3343,52,15,803
Original,svm,3347,52,19,803
Original,svm,3348,52,20,803
Original,svm,3349,52,21,803
Original,svm,3350,52,22,803
Original,svm,3352,52,24,803
Original,svm,3353,52,25,803
Original,svm,3354,52,26,803
Original,svm,3355,52,27,803
Original,svm,3356,52,28,803
Original,svm,3358,52,30,803
Original,svm,3360,52,32,803
Original,svm,3361,52,33,803
Original,svm,3362,52,34,803
Original,svm,3363,52,35,803
Original,svm,3364,52,36,803
Original,svm,3365,52,37,803
Original,svm,3367,52,39,803
Original,svm,3368,52,40,803
Original,svm,3369,52,41,803
Original,svm,3373,52,45,803
Original,svm,3374,52,46,803
Original,svm,3375,52,47,803
Original,svm,3408,53,16,803
Original,svm,3410,53,18,803
Original,svm,3411,53,19,803
Original,svm,3414,53,22,803
Original,svm,3415,53,23,803
Original,svm,3416,53,24,803
Original,svm,3419,53,27,803
Original,svm,3420,53,28,803
Original,svm,3421,53,29,803
Original,svm,3422,53,30,803
Original,svm,3424,53,32,803
Original,svm,3425,53,33,803
Original,svm,3426,53,34,803
Original,svm,3427,53,35,803
Original,svm,3432,53,40,803
Original,svm,3433,53,41,803
Original,svm,3434,53,42,803
Original,svm,3435,53,43,803
Original,svm,3437,53,45,803
Original,svm,3438,53,46,803
Original,svm,3439,53,47,803
Original,svm,3473,54,17,803
Original,svm,3474,54,18,803
Original,svm,3475,54,19,803
Original,svm,3476,54,20,803
Original,svm,3478,54,22,803
Original,svm,3479,54,23,803
Original,svm,3480,54,24,803
Original,svm,3481,54,25,803
Original,svm,3482,54,26,803
Original,svm,3483,54,27,803
Original,svm,3484,54,28,803
Original,svm,3485,54,29,803
Original,svm,3486,54,30,803
Original,svm,3487,54,31,803
Original,svm,3489,54,33,803
Original,svm,3490,54,34,803
Original,svm,3493,54,37,803
Original,svm,3495,54,39,803
Original,svm,3496,54,40,803
Original,svm,3497,54,41,803
Original,svm,3498,54,42,803
Original,svm,3499,54,43,803
Original,svm,3500,54,44,803
Original,svm,3501,54,45,803
Original,svm,3502,54,46,803
Original,svm,3538,55,18,803
Original,svm,3540,55,20,803
Original,svm,3541,55,21,803
Original,svm,3542,55,22,803
Original,svm,3543,55,23,803
Original,svm,3544,55,24,803
Original,svm,3545,55,25,803
Original,svm,3546,55,26,803
Original,svm,3547,55,27,803
Original,svm,3548,55,28,803
Original,svm,3549,55,29,803
Original,svm,3550,55,30,803
Original,svm,3551,55,31,803
Original,svm,3552,55,32,803
Original,svm,3553,55,33,803
Original,svm,3554,55,34,803
Original,svm,3555,55,35,803
Original,svm,3557,55,37,803
Original,svm,3558,55,38,803
Original,svm,3559,55,39,803
Original,svm,3561,55,41,803
Original,svm,3562,55,42,803
Original,svm,3564,55,44,803
Original,svm,3565,55,45,803
Original,svm,3566,55,46,803
Original,svm,3603,56,19,803
Original,svm,3604,56,20,803
Original,svm,3605,56,21,803
Original,svm,3607,56,23,803
Original,svm,3608,56,24,803
Original,svm,3610,56,26,803
Original,svm,3611,56,27,803
Original,svm,3612,56,28,803
Original,svm,3613,56,29,803
Original,svm,3615,56,31,803
Original,svm,3618,56,34,803
Original,svm,3620,56,36,803
Original,svm,3621,56,37,803
Original,svm,3622,56,38,803
Original,svm,3624,56,40,803
Original,svm,3625,56,41,803
Original,svm,3626,56,42,803
Original,svm,3627,56,43,803
Original,svm,3628,56,44,803
Original,svm,3668,57,20,803
Original,svm,3670,57,22,803
Original,svm,3671,57,23,803
Original,svm,3672,57,24,803
Original,svm,3675,57,27,803
Original,svm,3676,57,28,803
Original,svm,3678,57,30,803
Original,svm,3680,57,32,803
Original,svm,3681,57,33,803
Original,svm,3682,57,34,803
Original,svm,3683,57,35,803
Original,svm,3684,57,36,803
Original,svm,3685,57,37,803
Original,svm,3686,57,38,803
Original,svm,3687,57,39,803
Original,svm,3689,57,41,803
Original,svm,3690,57,42,803
Original,svm,3734,58,22,803
Original,svm,3735,58,23,803
Original,svm,3736,58,24,803
Original,svm,3737,58,25,803
Original,svm,3738,58,26,803
Original,svm,3739,58,27,803
Original,svm,3740,58,28,803
Original,svm,3741,58,29,803
Original,svm,3742,58,30,803
Original,svm,3743,58,31,803
Original,svm,3744,58,32,803
Original,svm,3745,58,33,803
Original,svm,3746,58,34,803
Original,svm,3747,58,35,803
Original,svm,3750,58,38,803
Original,svm,3800,59,24,803
Original,svm,3801,59,25,803
Original,svm,3802,59,26,803
Original,svm,3803,59,27,803
Original,svm,3804,59,28,803
Original,svm,3805,59,29,803
Original,svm,3807,59,31,803
Original,svm,3812,59,36,803
Original,svm,3813,59,37,803
Original,svm,3815,59,39,803
Original,svm,3866,60,26,803
Original,svm,3867,60,27,803
Original,svm,3870,60,30,803
Original,svm,3871,60,31,803
Original,svm,3874,60,34,803
Original,svm,3876,60,36,803
Original,svm,3932,61,28,803
Original,svm,3933,61,29,803
Original,svm,3936,61,32,803
Original,svm,3937,61,33,803
Original,svm,3938,61,34,803
Original,svm,3939,61,35,803
Original,svm,3998,62,30,803
Original,svm,4000,62,32,803
